campus_nam,stu_city,stu_lat,stu_long,stu_servic,stu_online
Islamabad,Fazilpur Dist. Rajanpur,29.29313910000,70.45211700000,Ufone,Google Meet
Karachi,Karachi,3032717676.00000000000,0.00000000000,Jazz,Zoom
Peshawar,Sargodha,32.07397870000,72.68606960000,Jazz,Google Meet
Chiniot_Faisalabad,Multan,30.15745800000,71.52491540000,Jazz,Microsoft Teams
Peshawar,village islampur post office saidu sharif swat,3409413541.00000000000,0.00000000000,Telenor,Google Meet
Islamabad,Gujranwala,32.11150770000,74.19173230000,Jazz,Microsoft Teams
Chiniot_Faisalabad,Chiniot/Faisalabad,31.43495145000,73.13407883000,Ufone,Zoom
Karachi,Karachi,24.94641750000,67.04595741000,Telenor,Google Meet
Islamabad,Gujar  Khan,33.13931530000,73.22640500000,Telenor,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,0.00000000000,0.00000000000,PTCL,Zoom
Islamabad,Lahore,3344229063.00000000000,0.00000000000,Ufone,Google Meet
Lahore,Pir Mahal,30.76594000000,72.43764990000,Jazz,Google Meet
Lahore,SAHIWAL,30.63512008000,73.08457683000,Zong,Google Meet
Lahore,Chiniot/Faisalabad,31.75837610000,72.91652660000,PTCL,Google Meet
Islamabad,Islamabad/Rawalpindi,33.54446659000,73.09604769000,Telenor,"differs between teachers but its Zoom, MS Teams & Google Classroom"
Lahore,Lahore,31.54082050000,74.29780833000,Jazz,Google Meet
Lahore,Lahore,31.56437690000,74.29348740000,Jazz,Google Meet
Islamabad,Islamabad/Rawalpindi,33.49422687000,73.07963410000,Jazz,Zoom
Islamabad,Islamabad/Rawalpindi,33.68229593000,72.97754338000,ufone,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,31.43468310000,73.11496500000,PTCL,Zoom
Chiniot_Faisalabad,Lahore,31.55080730000,74.27654833000,PTCL,Zoom
Chiniot_Faisalabad,narang mandi,3134870615.00000000000,0.00000000000,Zong,Microsoft Teams
Karachi,Karachi,24.86934670000,67.35183000000,Telenor,Zoom
Lahore,Lahore,31.59145880000,74.47161290000,Jazz,Google Meet
Islamabad,Nowshera,34.01810110000,71.98458960000,Zong,Google Meet
Islamabad,"Bahawalpur, Punjab, Pakistan",29.35435000000,71.69106600000,Jazz,Google Meet
Chiniot_Faisalabad,Bahawalpur,29.40629130000,71.72074930000,Jazz,Microsoft Teams
Chiniot_Faisalabad,Hafizabad,32.07118580000,73.68947180000,PTCL,Zoom
Chiniot_Faisalabad,Lahore,31.48046420000,74.32393420000,Ufone,Zoom
Islamabad,Lahore,31.40935980000,74.16730080000,Ufone,Google Meet
Lahore,Lahore,31.46682160000,74.27001740000,Ufone,Google Meet
Peshawar,"Chakwal,Pakistan",32.93278820000,72.86295760000,Telenor,Google Meet
Lahore,Lahore,31.55984690000,74.30124810000,Zong,Google Meet
Islamabad,Islamabad/Rawalpindi,30.37532100000,69.34511600000,Zong,Google Meet
Islamabad,Islamabad/Rawalpindi,33.69132786000,72.99713384000,Jazz,Zoom
Islamabad,Pindi bhattian,31.86640520000,73.25810690000,Zong,Zoom
Lahore,Lahore,31.42481764000,74.25095378000,Jazz,Google Meet
Karachi,Karachi,24.93001350000,67.05465060000,Ufone,Zoom
Islamabad,Islamabad/Rawalpindi,33.64288170000,72.99266840000,Zong,Zoom
Islamabad,Islamabad/Rawalpindi,33.67431510000,73.07579560000,Zong,Microsoft Teams
Islamabad,Bahawalpur,29.40064888000,71.65709906000,Telenor,Zoom
Lahore,Gujranwala,32.19745980000,74.15188840000,Jazz,Google Meet
Chiniot_Faisalabad,Mian Channu,30.43901840000,72.35521120000,Zong,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,33.71152885000,73.06918202000,Jazz,Microsoft Teams
Karachi,Karachi,3453306899.00000000000,0.00000000000,Telenor,Google Meet
Islamabad,Islamabad/Rawalpindi,33.60605560000,73.09693820000,Jazz,Zoom
Islamabad,Sahiwal,30.67172310000,73.08092990000,Zong,Zoom
Chiniot_Faisalabad,"Faruka,Sargoodha",3067211038.00000000000,0.00000000000,PTCL,Microsoft Teams
Chiniot_Faisalabad,Dera Ghazi Khan,30.04894230000,70.64547300000,Zong,Microsoft Teams
Lahore,Lahore,3094850373.00000000000,0.00000000000,Jazz,Google Meet
Karachi,Karachi,24.93628360000,67.07177850000,PTCL,Zoom
Lahore,Lahore,31.58018470000,74.46487420000,Zong,Google Meet
Chiniot_Faisalabad,Lahore,31.45805750000,74.31160930000,Zong,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,33.71934925000,73.08135577000,Zong,Microsoft Teams
Chiniot_Faisalabad,Sargodha,32.08998870000,72.69532440000,Zong,Microsoft Teams
Lahore,Lahore,31.52171320000,74.37230960000,Jazz,Google Meet
Lahore,"Tehsil Mailsi, District Vehari",29.72555150000,72.17828750000,Jazz,Google Meet
Karachi,Karachi,24.91082410000,67.12111620000,PTCL,Zoom
Islamabad,Jauharabad,32.22269537000,72.21244232000,PTCL,Google Meet
Peshawar,Mardan,34.17061200000,72.06755580000,Ufone,Google Meet
Peshawar,Lahore,0.00000000000,0.00000000000,UFONE,Google Meet
Lahore,Lahore,31.51534610000,74.30742130000,Wateen,Google Meet
Lahore,Lahore,31.56605937000,74.28810209000,PTCL,Google Meet
Lahore,Lahore,31.47989770000,74.36769560000,Zong,Google Meet
Karachi,Hyderabad,25.39489788000,68.33509501000,Telenor,Google Meet
Karachi,Karachi,24.86073430000,67.00113640000,Jazz,Google Meet
Islamabad,Chiniot/Faisalabad,31.37421728000,73.04067549000,Zong,Microsoft Teams
Karachi,Karachi,24.95960970000,67.22519980000,Zong,Google Meet
Islamabad,Islamabad/Rawalpindi,33.56511070000,73.01691350000,Ufone,Microsoft Teams
Karachi,Karachi,24.87980715000,67.05827902000,UFONE,Google Meet
Karachi,Karachi,24.91397000000,67.02399960000,Cable internet,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,31.44594830000,73.07151780000,Zong,Microsoft Teams
Lahore,Lahore,31.45847555000,74.40012785000,Zong,Google Meet
Lahore,Lahore,31.52088860000,74.27005210000,Zong,Google Meet
Lahore,Lahore,31.56432520000,74.29862100000,Ufone,Google Meet
Karachi,Karachi,24.74363780000,69.80613280000,ufone,Google Meet
Islamabad,Islamabad/Rawalpindi,33.68975310000,73.02491980000,Ufone,Zoom
Karachi,Karachi,24.90181760000,67.19202170000,Jazz,Zoom
Karachi,Karachi,24.91612350000,67.12899270000,cyber,Zoom
Chiniot_Faisalabad,Toba Tek Singh,30.97093560000,72.48264740000,Zong,Microsoft Teams
Islamabad,Dera Ghazi Khan,30.01838210000,70.61350000000,Jazz,Zoom
Karachi,Karachi,24.79677520000,67.04155650000,Jazz,Google Meet
Karachi,Karachi,24.94019899000,67.03163289000,Ufone,Google Meet
Chiniot_Faisalabad,Samundri,31.06462160000,72.95196220000,Jazz,Microsoft Teams
Chiniot_Faisalabad,Chak 212gb,30.97031610000,72.84120880000,Jazz,Microsoft Teams
Lahore,Vehari,30.11876850000,72.46613020000,Zong,Google Meet
Lahore,Lahore,31.46696390000,74.25589730000,Ufone,Google Meet
Islamabad,Multan,29.84672740000,71.40811230000,Zong,Microsoft Teams
Lahore,Lahore,31.56429530000,74.28175280000,Jazz,they use both .but this softwares are flop to teach online
Lahore,Lahore,31.45232120000,74.24874510000,ufone,Google Meet
Lahore,Pakpattan,30.34837577000,73.39024365000,Jazz,Google Meet
Karachi,Karachi,3040214022.00000000000,0.00000000000,Jazz,Zoom
Lahore,Lahore,31.38609020000,74.18439140000,Jazz,Google Meet
Islamabad,Multan,30.18928250000,71.49004330000,Jazz,Zoom
Peshawar,Islamabad/Rawalpindi,0.00000000000,0.00000000000,Telenor,Google Meet
Islamabad,Karachi,3022298721.00000000000,0.00000000000,Zong,Microsoft Teams
Lahore,Lahore,3054437611.00000000000,0.00000000000,Jazz,Google Meet
Islamabad,toba tek singh,30.97093560000,72.48264740000,Zong,youtubr
Lahore,Lahore,31.44010528000,74.29114285000,PTCL,Google Meet
Lahore,Lahore,31.52036960000,74.35874730000,Jazz,Google Meet
Lahore,Lahore,31.43173830000,74.26031760000,Zong,Google Meet
Chiniot_Faisalabad,Lahore,31.58174680000,74.39906470000,Jazz,Zoom
Peshawar,Peshawar,3459028656.00000000000,0.00000000000,Telenor,Google Meet
Lahore,Lahore,31.46865490000,74.24581080000,Jazz,Google Meet
Islamabad,Islamabad/Rawalpindi,33.71907930000,73.08076300000,Ufone,Microsoft Teams
Peshawar,Peshawar,0.00000000000,0.00000000000,Ufone,Google Meet
Peshawar,Islamabad/Rawalpindi,33.84067780000,72.27472810000,Ufone,Zoom
Islamabad,Islamabad/Rawalpindi,33.69035250000,73.00953360000,Nayatel,Zoom
Lahore,Lahore,31.52036960000,74.35874730000,Telenor,Google Meet
Lahore,Lahore,31.48623920000,74.26559970000,Jazz,Google Meet
Lahore,Lahore,0.00000000000,0.00000000000,Ufone,Google Meet
Islamabad,Islamabad/Rawalpindi,33.58548490000,73.09935410000,Nayatel,Zoom
Lahore,Lahore,31.50356360000,74.35913540000,Jazz,Google Meet
Islamabad,Islamabad/Rawalpindi,33.60558240000,73.08036800000,ufone,Zoom
Islamabad,Kallur Kot (Bhakkar),32.08872310000,71.42993640000,Ufone,Microsoft Teams
Karachi,Karachi,24.86073430000,67.00113640000,Telenor,Zoom
Chiniot_Faisalabad,Chack 44 mandi Bhauddin,32.33402940000,73.26326720000,Telenor,Microsoft Teams
Lahore,Lahore,31.47522380000,74.35948050000,Jazz,Google Meet
Chiniot_Faisalabad,Lahore,31.44509860000,74.40272940000,Telenor,Microsoft Teams
Karachi,Karachi,24.92041940000,67.13438480000,Zong,Zoom
Islamabad,Islamabad/Rawalpindi,33.68442020000,73.04788480000,PTCL,Google Meet
Lahore,Lahore,31.58783060000,74.40602770000,Jazz,Google Meet
Lahore,Lahore,0.00000000000,0.00000000000,PTCL,Google Meet
Karachi,Karachi,24.86073430000,67.00113640000,Telenor,Google Meet
Lahore,Lahore,31.55395294000,74.31661452000,Jazz,Google Meet
Lahore,Lahore,31.59691350000,74.29788770000,Zong,Google Meet
Karachi,Karachi,24.92301623000,67.07737297000,Jazz,Zoom
Islamabad,Islamabad/Rawalpindi,33.56511070000,73.01691350000,Ufone,Microsoft Teams
Islamabad,Hasilpur,3205588357.00000000000,0.00000000000,Jazz,Zoom
Lahore,Lahore,31.44358143000,74.30797380000,Local,Google Meet
Lahore,Lahore,31.49858842000,74.27458886000,Jazz,Google Meet
Karachi,Karachi,24.81910767000,67.05900453000,Telenor,Zoom
Lahore,Dera Ghazi Khan,30.04697393000,70.64141907000,Ufone,Google Meet
Lahore,Lahore,31.47101690000,74.24155150000,Ufone,Google Meet
Chiniot_Faisalabad,Chiniot/Faisalabad,31.49311570000,73.10250360000,Zong,Microsoft Teams
Karachi,Larkana,27.55704980000,68.20276160000,Ufone,Google Meet
Lahore,Sahiwal,3080646616.00000000000,0.00000000000,Jazz,Google Meet
Islamabad,Islamabad/Rawalpindi,33.64426070000,73.06384540000,Jazz,Google Meet
Lahore,Samundari,31.05635928000,72.96356007000,Ufone,Google Meet
Chiniot_Faisalabad,Chiniot/Faisalabad,31.71947840000,73.14307400000,Telenor,Zoom
Islamabad,Multan,30.15745800000,71.52491540000,Zong,Google Meet
Islamabad,Peshawar,34.01513660000,71.52491540000,Ufone,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,33.71304410000,73.16151270000,Ufone,Microsoft Teams
Lahore,Lahore,31.58420161000,74.32810733000,PTCL,Google Meet
Lahore,Pattoki,31.02199517000,73.84774114000,Jazz,Google Meet
Islamabad,Islamabad/Rawalpindi,33.57279893000,73.02755528000,Telenor,Google Meet
Islamabad,Islamabad/Rawalpindi,3319914757.00000000000,0.00000000000,Ufone,Zoom
Peshawar,Peshawar,33.99000280000,71.53725300000,Telenor,Google Meet
Lahore,Lahore,31.56432520000,74.29862100000,Zong,Google Meet
Chiniot_Faisalabad,Gujranwala,32.16667810000,74.16414254000,Jazz,Microsoft Teams
Karachi,Karachi,24.97287070000,67.06433150000,Ufone,Google Meet
Chiniot_Faisalabad,Chiniot/Faisalabad,3160078324.00000000000,0.00000000000,Zong,Zoom
Peshawar,Peshawar,33.96898473000,71.43162395000,Zong,Google Meet
Islamabad,"Chak 178/M Tehsil Chishtian District Bahawalnagar, Punjab Pakistan",29.55150290000,72.78581310000,Jazz,Google Meet
Lahore,Lahore,31.48830170000,74.26928390000,Storm fiber,Storm fiber
Karachi,Karachi,24.88703450000,67.06410710000,Telenor,Zoom
Lahore,Lahore,31.45446300000,74.39287590000,Ufone,Zoom
Islamabad,Kanganpur,30.75816740000,74.12122100000,Jazz,Microsoft Teams
Karachi,Karachi,25.02214700000,67.13459580000,Telenor,Google Meet
Lahore,Lahore,31.43119850000,74.26435820000,ufone,Google Meet
Lahore,Lahore,31.50815910000,74.26391290000,Jazz,Google Meet
Karachi,Hyderabad,25.41093810000,68.35218650000,PTCL,Zoom
Lahore,Kot Addu,30.44275520000,70.98291410000,Jazz,Google Meet
Lahore,Lahore,31.52187000000,74.43790730000,PTCL,Google Meet
Lahore,Lahore,31.46253890000,74.40859290000,Ufone,Google classroom
Lahore,Lahore,31.49520420000,74.27759400000,Jazz,Google Meet
Islamabad,Islamabad/Rawalpindi,33.68442020000,73.04788480000,Jazz,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,3029222640.00000000000,0.00000000000,Jazz,Zoom
Islamabad,Islamabad/Rawalpindi,33.71304410000,73.16151270000,Ufone,Zoom
Lahore,Lahore,31.43165190000,74.26708340000,Ufone,Google Meet
Lahore,Lahore,3204468841.00000000000,0.00000000000,Local based,Google Meet
Lahore,Lahore,3232427069.00000000000,0.00000000000,Jazz,Google Meet
Islamabad,Multan,30.15745800000,71.52491540000,Ufone,Google Meet
Peshawar,Peshawar,34.01513660000,71.52491540000,ufone,Google Meet
Lahore,Lahore,31.43283230000,74.24874510000,ufone,Google Meet
Karachi,"Jubail, Saudi Arabia",24.86073430000,67.00113640000,Jazz,Zoom
Lahore,Lahore,31.46107465000,74.41174718000,Jazz,Google Meet
Lahore,Lahore,3330495384.00000000000,0.00000000000,Ufone,Google Meet
Islamabad,Islamabad/Rawalpindi,33.72540350000,73.03035870000,Ufone,Microsoft Teams
Lahore,Muzaffargarh,30.17049700000,70.95221150000,PTCL,Google Meet
Chiniot_Faisalabad,Lahore,31.46308330000,74.36669400000,Jazz,Microsoft Teams
Karachi,Karachi,24.92757830000,67.10454590000,Telenor,Zoom
Lahore,Lahore,31.52036960000,74.35874730000,Jazz,Google Meet
Peshawar,Peshawar,34.02534610000,71.47371900000,Telenor,Google Meet
Chiniot_Faisalabad,Sahiwal,30.61101390000,72.90323700000,PTCL,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,31.75837610000,72.91652660000,PTCL,Microsoft Teams
Lahore,Lahore,31.50615580000,74.27295130000,ufone,Google Meet
Islamabad,Gujar Khan,33.26156760000,73.30575080000,Jazz,Zoom
Lahore,Lahore,31.42508540000,74.26440916000,Jazz,Google Meet
Karachi,Karachi,0.00000000000,0.00000000000,Ufone,Zoom
Lahore,Lahore,320401255.00000000000,0.00000000000,Jazz,Google Meet
Lahore,Lahore,31.49464090000,74.26158210000,Zong,Google Meet
Peshawar,Chawinda,32.16203650000,74.21829940000,Jazz,Google Meet
Lahore,Lahore,3214139397.00000000000,0.00000000000,Jazz,Google Meet
Karachi,Karachi,24.88662470000,67.04385270000,Zong,Zoom
Karachi,Karachi,24.88815050000,67.08145960000,Ufone,Google Meet
Lahore,Pakpattan,30.34804900000,73.37802600000,Jazz,Google Meet
Lahore,Jaranwala,31.34539510000,73.42980730000,Jazz,Google Meet
Lahore,Lahore,31.58020170000,74.44816620000,Jazz,Google Meet
Karachi,Karachi,24.92747290000,67.06412650000,Jazz,Zoom
Karachi,Karachi,24.94478210000,67.05725700000,Telenor,Google Meet
Islamabad,Islamabad/Rawalpindi,33.66496898000,73.08011138000,Jazz,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,33.53683550000,73.16446280000,ufone,Zoom
Islamabad,Jhelum,32.97270860000,73.69188060000,Jazz,Microsoft Teams
Islamabad,Chiniot/Faisalabad,3347474844.00000000000,0.00000000000,Jazz,Google Meet
Islamabad,Risalpur,34.06848500000,71.97854340000,Jazz,Google Meet
Islamabad,Bhakkar,31.53106040000,71.03937660000,Telenor,Zoom
Karachi,Karachi,3310369832.00000000000,0.00000000000,Ufone,Zoom
Peshawar,Bhakkar,31.60820590000,71.08543250000,Zong,Google Meet
Islamabad,Islamabad/Rawalpindi,33.59526900000,73.03573130000,Jazz,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,31.41106390000,73.09849650000,Telenor,Microsoft Teams
Peshawar,Peshawar,3369316600.00000000000,0.00000000000,ufone,Google Meet
Karachi,Pano Aqil,27.81444560000,69.10894440000,Telenor,Google Meet
Karachi,Karachi,24.86073430000,67.00113640000,PTCL,Zoom
Islamabad,Islamabad/Rawalpindi,33.63397280000,72.92285220000,PTCL,Zoom
Karachi,Karachi,24.81680880000,67.04380680000,Zong,Zoom
Karachi,Karachi,24.89984250000,67.19815647000,Ufone,Google Meet
Lahore,Lahore,31.36504250000,74.21422890000,UFone,Google Meet
Lahore,Jahanian,30.04872230000,71.81562440000,PTCL and JAZZ,Google Meet
Karachi,Hyderabad,25.39563980000,68.33401340000,Ufone,Google Meet
Lahore,Lahore,3316396513.00000000000,0.00000000000,PTCL,Google Meet
Lahore,Lahore,31.52036960000,74.35874730000,PTCL,Google Meet
Chiniot_Faisalabad,Sargodha,32.07397870000,72.68606960000,PTCL,Microsoft Teams
Islamabad,GUJRANWALA,32.20913216000,74.20873729000,PTCL,Google Meet
Lahore,Lahore,31.49715840000,74.35095306000,Jazz,Google Meet
Chiniot_Faisalabad,Chiniot/Faisalabad,31.45036620000,73.13496050000,Telenor,Microsoft Teams
Islamabad,Gujranwala,32.28902440000,74.09022600000,Zong,Microsoft Teams
Lahore,Lahore,3314249636.00000000000,0.00000000000,ufone,Google Meet
Islamabad,Islamabad/Rawalpindi,33.62913270000,73.11355550000,Zong,Google Meet
Karachi,Karachi,24.88650650000,67.14783420000,Jazz,Zoom
Karachi,Karachi,24.93109746000,67.13833995000,Jazz,Zoom
Islamabad,Islamabad/Rawalpindi,33.66932820000,73.10619210000,PTCL,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,33.53683550000,73.16446280000,Ufone,Microsoft Teams
Chiniot_Faisalabad,satiana,31.20287150000,73.17331270000,Telenor,Zoom
Islamabad,Islamabad/Rawalpindi,3166252591.00000000000,0.00000000000,Zong,Zoom
Islamabad,Islamabad/Rawalpindi,33.55340552000,73.11277572000,PTCL,Microsoft Teams
Chiniot_Faisalabad,Sargodha,32.07084730000,72.68828660000,Jazz,Microsoft Teams
Karachi,Karachi,24.94363832000,67.05384499000,Telenor,Google Meet
Peshawar,Abbottabad,34.16631253000,73.22892581000,ufone,Google Meet
Lahore,Lahore,31.55169483000,74.39788227000,Ufone,Google Meet
Karachi,Karachi,24.86073430000,67.00113640000,Ufone,Zoom
Lahore,Bahawalpur,29.35435000000,71.69106600000,Jazz,Google Meet
Islamabad,Islamabad/Rawalpindi,33.53683550000,73.16446280000,Zong,Google Meet
Karachi,Karachi,24.91802710000,67.09709160000,Zong,Zoom
Karachi,Karachi,24.95482158000,67.05324133000,Jazz,Zoom
Lahore,Aheikhupura,31.70355757000,74.01155083000,Jazz,Google Meet
Lahore,Lahore,31.54374670000,74.38440490000,Optix Fibre,Google Meet
Islamabad,Islamabad/Rawalpindi,33.64799520000,73.03044340000,PTCL,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,33.53774530000,73.10766750000,Ufone,Microsoft Teams
Lahore,Kasur,31.11786530000,74.44083850000,Zong,Google Meet
Karachi,Mirpurkhas,25.52240080000,69.02036360000,Zong,Zoom
Islamabad,Islamabad/Rawalpindi,33.62734209000,72.91654398000,Jazz,Microsoft Teams
Karachi,Karachi,24.86073430000,67.00113640000,Telenor,Google Meet
Karachi,Karachi,25.02136871000,67.13273971000,Zong,Zoom
Karachi,Karachi,3122248557.00000000000,0.00000000000,Zong,Zoom
Chiniot_Faisalabad,Sharaqpur Shareef,31.46321060000,74.10344100000,Zong,Microsoft Teams
Karachi,Karachi,24.87325280000,67.18684200000,Jazz,Google Meet
Peshawar,"Nowshera,KPK",34.01046430000,71.98755310000,Ufone,Google Meet
Islamabad,Islamabad/Rawalpindi,33.60305840000,73.09365090000,ufone,Microsoft Teams
Karachi,Karachi,24.93514780000,67.07472440000,Jazz,Google Meet
Chiniot_Faisalabad,Chiniot/Faisalabad,31.42189508000,73.10605004000,PTCL,Microsoft Teams
Karachi,Karachi,24.88344240000,67.03408250000,Jazz,Google Meet
Islamabad,Multan,3017854367.00000000000,0.00000000000,Jazz,Zoom
Islamabad,Taxila Cantt,33.75018800000,72.87665540000,Zong,Microsoft Teams
Karachi,Hyderabad,3322559167.00000000000,0.00000000000,Jazz,Zoom
Karachi,Karachi,24.95708980000,67.06780650000,U fone,Google Meet
Islamabad,Islamabad/Rawalpindi,33.60986960000,73.01309190000,Ufone,Zoom
Islamabad,Islamabad/Rawalpindi,33.60430810000,73.05897470000,ufone,Zoom
Lahore,Lahore,3334108068.00000000000,0.00000000000,PTCL,Google Meet
Peshawar,Kohat,33.58885590000,71.44292860000,Ufone,Google Meet
Islamabad,Islamabad/Rawalpindi,33.55051960000,73.12610910000,ufone,Google Meet
Chiniot_Faisalabad,Chiniot/Faisalabad,31.42305930000,73.09483050000,PTCL,Microsoft Teams
Karachi,Karachi,24.86073430000,67.00113640000,Jazz,Google Meet
Lahore,Lahore,31.43119850000,74.26435820000,Jazz,Google Meet
Peshawar,Islamabad/Rawalpindi,33.64168150000,73.07787320000,Zong,Google Meet
Lahore,Lahore,31.52036960000,74.35874730000,Jazz,Google Meet
Karachi,Larkana,27.55704980000,68.20276160000,Zong,Zoom
Peshawar,Sahiwal,30.66580127000,73.11345209000,PTCL,Google Meet
Karachi,Karachi,24.83071700000,67.24493780000,www.connect.net.pk,Zoom
Islamabad,Islamabad/Rawalpindi,33.56511070000,73.01691350000,Ufone,Zoom
Karachi,Karachi,24.87515750000,67.18889020000,Jazz,Zoom
Islamabad,Islamabad/Rawalpindi,33.53683550000,73.16446280000,Ufone,Zoom
Karachi,Karachi,24.83921255000,67.08147967000,Zong,Zoom
Islamabad,Islamabad/Rawalpindi,33.66822900000,73.06616290000,Telenor,Google Meet
Karachi,Karachi,24.92733310000,67.06457850000,Zong,Zoom
Islamabad,Islamabad/Rawalpindi,3365578326.00000000000,0.00000000000,Ufone,Zoom
Karachi,Karachi,24.89976396000,67.20148856000,Zong,Google Meet
Karachi,Khuzdar,27.76429090000,66.63848450000,Ufone,Zoom
Islamabad,Islamabad/Rawalpindi,33.66918716000,72.99178532000,Zong,Zoom
